Column1.id,Column1.url,Column1.category.category,Column1.category.title,Column1.text
14,https://onepiece.fandom.com/wiki/Choki_Choki_no_Mi,devil_fruits,Choki Choki no Mi,"[ of Choki Choki no Mi]

 Choki Choki no Mi Statistics Japanese Name: チョキチョキの実 Official English Name: Snip-Snip Fruit (VIZ and Funimation);Shear-Shear Fruit (One Piece Official YouTube Channel) Meaning: Sound of scissors Usage Debut: Chapter 540; Episode 442 Type: Paramecia Current User: Inazuma 
The Choki Choki no Mi is a Paramecia-type Devil Fruit that allows the user to transform parts of their body into scissors and cut solid objects as if they were paper, making the user a Scissors Human (ハサミ人間, Hasami Ningen?). It was eaten by Inazuma. "
14,https://onepiece.fandom.com/wiki/Tama_Tama_no_Mi,devil_fruits,Tama Tama no Mi,"[ of Tama Tama no Mi]

 Tama Tama no Mi Statistics Japanese Name: タマタマの実 Official English Name: Egg-Egg Fruit Meaning: Egg Usage Debut: Chapter 850; Episode 816 Type: Zoan Current User: Tamago 
The Tama Tama no Mi is a Zoan-type Devil Fruit that turns the user's body composition into that of an egg, which if cracked open will cause the user to regenerate into a stronger body that features more and more chicken-like features each time. It was eaten by Tamago. "
15,https://onepiece.fandom.com/wiki/Deka_Deka_no_Mi,devil_fruits,Deka Deka no Mi,"[ of Deka Deka no Mi]

 Deka Deka no Mi Statistics Japanese Name: デカデカの実 Official English Name: Huge-Huge Fruit Meaning: Huge Usage Debut: Chapter 575; Episode 484 Type: Paramecia Current User: Sanjuan Wolf 
The Deka Deka  no Mi is a Paramecia-type Devil Fruit that allows its user to drastically enlarge their body, making them a Gigantification Human (巨大化人間, Kyodai-ka Ningen?). It was eaten by Sanjuan Wolf. "
15,"https://onepiece.fandom.com/wiki/Tori_Tori_no_Mi,_Model:_Albatross",devil_fruits,"Tori Tori no Mi, Model: Albatross","[ of Tori Tori no Mi, Model: Albatross]

 Tori Tori no Mi, Model: Albatross Statistics Japanese Name: トリトリの実 モデル“アルバトロス” Romanized Name: Tori Tori no Mi Moderu Arubatorosu Official English Name: Bird-Bird Fruit Model Albatross Meaning: Bird, Albatross Usage Debut: Chapter 860; Episode 830 Type: Zoan Current User: Morgans 
The Tori Tori no Mi, Model: Albatross is a Zoan-type Devil Fruit that allows its user to transform into an albatross hybrid and a full albatross at will. It was eaten by Morgans. "
16,https://onepiece.fandom.com/wiki/Doa_Doa_no_Mi,devil_fruits,Doa Doa no Mi,"[ of Doa Doa no Mi]

 Doa Doa no Mi Statistics Japanese Name: ドアドアの実 Official English Name: Door-Door Fruit Meaning: Door Usage Debut: Chapter 326; Episode 231 Type: Paramecia Current User: Blueno 
The Doa Doa no Mi is a Paramecia-type Devil Fruit that allows the user to create doors through anything they touch, making the user a Door Human (ドア人間, Doa Ningen?). The doors they create can be created from any part of their body, from the palm of their hands to their whole body itself, and usually take the shape and form of the body part creating it. The doors remain as passageways anyone can pass through until closed completely. It was eaten by Blueno. "
17,"https://onepiece.fandom.com/wiki/Tori_Tori_no_Mi,_Model:_Falcon",devil_fruits,"Tori Tori no Mi, Model: Falcon","[ of Tori Tori no Mi, Model: Falcon]

 Tori Tori no Mi, Model: Falcon Beast Form Human-Beast Form Statistics Japanese Name: トリトリの実 モデル “隼” Romanized Name: Tori Tori no Mi Moderu ""Farukon"" Official English Name: Tweet-Tweet Fruit (4Kids);Tweet-Tweet Fruit Falcon Type (Viz);Bird-Bird Fruit Model: The Falcon (Funimation) Meaning: Bird Usage Debut: Chapter 169; Episode 106 Type: Zoan Current User: Pell 
The Tori Tori no Mi, Model: Falcon is a Zoan-type Devil Fruit that allows its user to transform into a falcon hybrid and a full falcon at will. It was eaten by Pell, and according to him, it is one of the only five types of flying powers ever discovered. "
16,"https://onepiece.fandom.com/wiki/Tori_Tori_no_Mi,_Model:_Eagle",devil_fruits,"Tori Tori no Mi, Model: Eagle","[ of Tori Tori no Mi, Model: Eagle]

 Tori Tori no Mi, Model: Eagle Statistics Japanese Name: トリトリの実 モデル""鷲"" Romanized Name: Tori Tori no Mi: Moderu ""Īguru"" Meaning: Bird Usage Debut: Movie 11 Type: Zoan Current User: Buzz 
The Tori Tori no Mi, Model: Eagle is an anime-only Zoan-type Devil Fruit that allows its user to transform into an eagle hybrid and a full eagle at will. It was eaten by Buzz. "
17,https://onepiece.fandom.com/wiki/Doku_Doku_no_Mi,devil_fruits,Doku Doku no Mi,"[ of Doku Doku no Mi]

 Doku Doku no Mi Statistics Japanese Name: ドクドクの実 Official English Name: Venom-Venom Fruit Meaning: Poison Usage Debut: Chapter 528; Episode 425 Type: Paramecia Current User: Magellan 
The Doku Doku no Mi is a Paramecia-type Devil Fruit that grants the user the ability to produce and control different types of poison, as well as grants immunity to all forms of poison, making the user a Poison Human (毒人間, Doku Ningen?). It was eaten by Magellan. 
This ability is not to be confused with a Logia-type power, as the user cannot transform their body into poison. "
18,https://onepiece.fandom.com/wiki/Uma_Uma_no_Mi,devil_fruits,Uma Uma no Mi,"[ of Uma Uma no Mi]

 Uma Uma no Mi Statistics Japanese Name: ウマウマの実 Official English Name: Horse-Horse Fruit Meaning: Horse Usage Debut: Chapter 238; Episode 153 Type: Zoan Current User: Pierre 
The Uma Uma no Mi is a Zoan-type Devil Fruit that allows its user to transform into a horse hybrid and a full horse at will. It was eaten by Gan Fall's bird, Pierre. "
18,https://onepiece.fandom.com/wiki/Doru_Doru_no_Mi,devil_fruits,Doru Doru no Mi,"[ of Doru Doru no Mi]

 Doru Doru no Mi Statistics Japanese Name: ドルドルの実 Official English Name: Wax-Wax FruitFruit of the Doru-Doru (Odex) Meaning: Candle Fruit Debut: One Piece Magazine Vol.9 Usage Debut: Chapter 118; Episode 71 Type: Paramecia Current User: Galdino 
The Doru Doru no Mi is a Paramecia-type Devil Fruit that allows the user to create large quantities of candle wax from their body and control it, making the user a Candle Human (ろうそく人間, Kyandoru Ningen?, VIZ: ""Human Candle"", ""Wax Man""). It was eaten by Galdino, better known by his Baroque Works alias, Mr. 3. "
19,https://onepiece.fandom.com/wiki/Fude_Fude_no_Mi,devil_fruits,Fude Fude no Mi,"[ of Fude Fude no Mi]

 Fude Fude no Mi Statistics Japanese Name: フデフデの実 Official English Name: Brush-Brush Fruit Meaning: Brush Fruit Debut: Chapter 974; Episode 976 Usage Debut: Chapter 754; Episode 691 Type: Paramecia Previous User: Kurozumi Kanjuro The Fude Fude no Mi is a Paramecia-type Devil Fruit that allows the user to generate ink from their body and use a painting brush to turn images created with that ink into three-dimensional, lifelike objects. It was eaten by Kurozumi Kanjuro, but with his death, it has returned to circulation. "
19,"https://onepiece.fandom.com/wiki/Ushi_Ushi_no_Mi,_Model:_Bison",devil_fruits,"Ushi Ushi no Mi, Model: Bison","[ of Ushi Ushi no Mi, Model: Bison]

 Ushi Ushi no Mi, Model: Bison Statistics Japanese Name: ウシウシの実 モデル 野牛 Romanized Name: Ushi Ushi no Mi, Moderu: Baison Official English Name: Ox-Ox Fruit (4Kids);Ox-Ox Fruit, Bison Model (Viz);Ox-Ox Fruit, Bison Form (Funimation) Meaning: Cow Fruit Debut: Chapter 1070; One Piece Magazine Vol.12 Usage Debut: Chapter 135; Episode 81 Type: Zoan Current User: Dalton 
The Ushi Ushi no Mi, Model: Bison is a Zoan-type Devil Fruit that allows its user to transform into a full bison or a half-bison hybrid at will. It was eaten by Dalton. "
20,https://onepiece.fandom.com/wiki/Fuku_Fuku_no_Mi,devil_fruits,Fuku Fuku no Mi,"[ of Fuku Fuku no Mi]

 Fuku Fuku no Mi Statistics Japanese Name: フクフクの実 Official English Name: Garb-Garb Jutsu (VIZ and Funimation);Garb-Garb Fruit (One Piece Official YouTube Channel) Meaning: Clothing Usage Debut: Chapter 663; Episode 588 Type: Paramecia Current User: Kin'emon 
The Fuku Fuku no Mi is a Paramecia-type Devil Fruit which allows the user to create clothing and other apparel out of leaves or stones by visualizing them. It was eaten by Kin'emon. "
20,"https://onepiece.fandom.com/wiki/Ushi_Ushi_no_Mi,_Model:_Giraffe",devil_fruits,"Ushi Ushi no Mi, Model: Giraffe","[ of Ushi Ushi no Mi, Model: Giraffe]

 Ushi Ushi no Mi, Model: Giraffe Statistics Japanese Name: ウシウシの実 モデル“麒麟” Romanized Name: Ushi Ushi no Mi, Moderu: Jirafu Official English Name: Ox-Ox Fruit, Model: Giraffe (Funimation);Ox-Ox Fruit Giraffe Model (VIZ) Meaning: Cow, Qilin Fruit Debut: Chapter 379; Episode 266 Usage Debut: Chapter 401; Episode 286 Type: Zoan Previous User: Unnamed New World pirate ≠ Current User: Kaku 
The Ushi Ushi no Mi, Model: Giraffe is a Zoan-type Devil Fruit that allows its user to transform into a giraffe hybrid and a full giraffe at will, making the user a Giraffe Human (キリン人間, Kirin Ningen?). It was eaten by Kaku, who received it from Spandam. In One Piece episode A, an unknown New World pirate used this fruit, before he was defeated by Portgas D. Ace and finished off by Marshall D. Teach. "
21,https://onepiece.fandom.com/wiki/Fuwa_Fuwa_no_Mi,devil_fruits,Fuwa Fuwa no Mi,"[ of Fuwa Fuwa no Mi]

 Fuwa Fuwa no Mi Statistics Japanese Name: フワフワの実 Official English Name: Float-Float Fruit Meaning: Float Usage Debut: Chapter 0; Episode 426 Type: Paramecia Current User: Shiki 
The Fuwa Fuwa no Mi is a Paramecia-type Devil Fruit that allows the user to levitate themselves and non-living things into the air. It was eaten by Shiki. "
21,https://onepiece.fandom.com/wiki/Zou_Zou_no_Mi,devil_fruits,Zou Zou no Mi,"[ of Zou Zou no Mi]

 Zou Zou no Mi Full-Beast Form Hybrid Form Statistics Japanese Name: ゾウゾウの実 Romanized Name: Zō Zō no Mi Official English Name: Eleph-Eleph Fruit (Viz); Elephant-Elephant Fruit (Funimation, Viz); Eleph-Eleph Fruit (ONE PIECE Official Youtube Channel) Meaning: Elephant Usage Debut: Chapter 400; Episode 285 Type: Zoan Current User: Funkfreed 
The Zou Zou no Mi is a Zoan-type Devil Fruit that allows the user to transform into an elephant hybrid and a full elephant at will. It was ""eaten"" by Spandam's sword, Funkfreed, through the process developed by Vegapunk. "
22,https://onepiece.fandom.com/wiki/Gabu_Gabu_no_Mi,devil_fruits,Gabu Gabu no Mi,"[ of Gabu Gabu no Mi]

 Gabu Gabu no Mi Statistics Japanese Name: ガブガブの実 Official English Name: Glug-Glug Fruit Meaning: Gulping down a drink Usage Debut: Chapter 1080 (mentioned) Type: Paramecia Current User: Vasco Shot 
The Gabu Gabu no Mi is a Paramecia-type Devil Fruit that makes the user a Liquor Human (酒人間, Sake Ningen?, VIZ: ""Booze-Man""). It was eaten by Vasco Shot. "
23,https://onepiece.fandom.com/wiki/Giro_Giro_no_Mi,devil_fruits,Giro Giro no Mi,"[ of Giro Giro no Mi]

 Giro Giro no Mi Statistics Japanese Name: ギロギロの実 Official English Name: Glare-Glare Fruit Meaning: Glare; Stare Usage Debut: Chapter 712; Episode 640 Type: Paramecia Current User: Viola 
The Giro Giro no Mi is a Paramecia-type Devil Fruit that allows the user to see through everything and read the minds of others, allowing the user to become an Insight Human (眼力人間, Ganriki Ningen?, Viz: Eagle-Eyed Seer). It was eaten by Viola. "
24,https://onepiece.fandom.com/wiki/Gocha_Gocha_no_Mi,devil_fruits,Gocha Gocha no Mi,"[ of Gocha Gocha no Mi]

 Gocha Gocha no Mi Statistics Japanese Name: ゴチャゴチャの実 Official English Name: Pile-Pile Fruit Meaning: Mix Usage Debut: Chapter 900; Episode 875 Type: Paramecia Current User: Charlotte Newshi 
The Gocha Gocha no Mi is a Paramecia-type Devil Fruit that allows the user to merge themselves with other people. It was eaten by Big Mom Pirates member Charlotte Newshi. "
25,https://onepiece.fandom.com/wiki/Gomu_Gomu_no_Mi,devil_fruits,Gomu Gomu no Mi,"[ of Gomu Gomu no Mi]

 Gomu Gomu no Mi(Hito Hito no Mi, Model: Nika) Statistics Japanese Name: ゴムゴムの実ヒトヒトの実 モデル「ニカ」 Official English Name: Gum-Gum FruitHuman-Human Fruit, Model: Nika Meaning: Rubber;Human;Nika Fruit Debut: Chapter 1; Episode 4 Usage Debut: Chapter 1; Episode 1 Type: Paramecia;Mythical Zoan Previous User: Unknown person Current User: Monkey D. Luffy 
The Gomu Gomu no Mi is a Paramecia-type Devil Fruit that grants the user's body the properties of rubber, effectively making them a Rubber Human (ゴム人間, Gomu Ningen?). Originally, the fruit was called Hito Hito no Mi, Model: Nika and classified as a Mythical Zoan-type fruit that allows one to transform into the legendary ""Sun God"" Nika (and gain his rubbery attributes), before being renamed and reclassified by the World Government to hide the truth. In the present, only Imu and the Five Elders are known to know of the fruit's true nature, and its existence was never known to be recorded anywhere. 
Around 13 years ago, the World Government had managed to capture and secure the fruit after chasing it for over 800 years. However, during transport, it was stolen by Shanks and his crew. Shortly after, it was accidentally eaten by the series' protagonist, Monkey D. Luffy. "
26,https://onepiece.fandom.com/wiki/Gura_Gura_no_Mi,devil_fruits,Gura Gura no Mi,"[ of Gura Gura no Mi]

 Gura Gura no Mi Statistics Japanese Name: グラグラの実 Official English Name: Tremor-Tremor Fruit or Quake-Quake Fruit Meaning: Sound of shaking Usage Debut: Chapter 552; Episode 461 (Edward Newgate)Chapter 577; Episode 486 (Marshall D. Teach) Type: Paramecia Previous User: Edward Newgate Current User: Marshall D. Teach 
The Gura Gura no Mi is a Paramecia-type Devil Fruit which allows the user to create vibrations, or ""quakes"", making the user a Tremor Human (震動人間, Shindō Ningen?). It was eaten by Edward Newgate, but upon his death, its power was stolen by Marshall D. Teach. 
This fruit is fearsomely reputed to be able to destroy the world, and is considered to be the strongest Devil Fruit within the Paramecia class, having powers no weaker than those of a Logia Devil Fruit. "
27,https://onepiece.fandom.com/wiki/Guru_Guru_no_Mi,devil_fruits,Guru Guru no Mi,"[ of Guru Guru no Mi]

 Guru Guru no Mi Statistics Japanese Name: グルグルの実 Official English Name: Spin-Spin Fruit Meaning: Sound of rotating Usage Debut: Chapter 692; Episode 618 Type: Paramecia Current User: Buffalo 
The Guru Guru no Mi is a Paramecia-type Devil Fruit that allows the user to become a Rotation Human (回転人間, Kaiten Ningen?), creating propellers around their body giving them the ability of flight. It was eaten by Buffalo. "
28,https://onepiece.fandom.com/wiki/Hana_Hana_no_Mi,devil_fruits,Hana Hana no Mi,"[ of Hana Hana no Mi]

 Hana Hana no Mi Statistics Japanese Name: ハナハナの実 Official English Name: Hana-Hana Fruit (4Kids);Flower-Flower Fruit (VIZ, Funimation) Meaning: Flower; Bloom Fruit Debut: One Piece Magazine Vol.6 Usage Debut: Chapter 114; Episode 67 Type: Paramecia Current User: Nico Robin 
The Hana Hana no Mi is a Paramecia-type Devil Fruit that allows the user to replicate and sprout pieces of their body from the surface of any object or living thing. As further allusion to this, pinkish-white petal-like particles form at and then swirl away from where the parts sprout and vanish, as well as around the user itself. It was eaten by Nico Robin. 
The power of the fruit was first demonstrated but not clearly seen before Luffy and crew when they first met Robin on the Going Merry. The fruit's actual power was fully revealed during Robin and Pell's confrontation. "
29,https://onepiece.fandom.com/wiki/Hira_Hira_no_Mi,devil_fruits,Hira Hira no Mi,"[ of Hira Hira no Mi]

 Hira Hira no Mi Statistics Japanese Name: ヒラヒラの実 Official English Name: Ripple-Ripple Fruit (VIZ Media, Funimation subs, Funimation dub (main series));Flutter-Flutter Fruit (Funimation dub (Episode of Sabo)) Meaning: Flap; Flutter Usage Debut: Chapter 736; Episode 668 Type: Paramecia Current User: Diamante 
The Hira Hira no Mi is a Paramecia-type Devil Fruit that allows the user to make their body and any object they touch become flat and flexible, letting solid objects ripple, billow, and flutter like a piece of cloth or a flag. The user is described as a Flag Human (旗人間, Furaggu Ningen?, VIZ: Flag-Man) due to the visual effect of these powers. It was eaten by Diamante. "
30,https://onepiece.fandom.com/wiki/Hobi_Hobi_no_Mi,devil_fruits,Hobi Hobi no Mi,"[ of Hobi Hobi no Mi]

 Hobi Hobi no Mi Statistics Japanese Name: ホビホビの実 Official English Name: Hobby-Hobby Fruit Meaning: Hobby Usage Debut: Chapter 701; Episode 630 Type: Paramecia Current User: Sugar The Hobi Hobi no Mi is a Paramecia-class Devil Fruit that allows the user to transform living people into toys, and erase memories of their existence from others. It has a secondary side effect of granting the eater eternal youth. It was eaten by Sugar. "
31,https://onepiece.fandom.com/wiki/Horo_Horo_no_Mi,devil_fruits,Horo Horo no Mi,"[ of Horo Horo no Mi]

 Horo Horo no Mi Statistics Japanese Name: ホロホロの実 Official English Name: Hollow-Hollow Fruit Meaning: Hollow Fruit Debut: One Piece Magazine Vol.17 Usage Debut: Chapter 442; Episode 337 Type: Paramecia Current User: Perona 
The Horo Horo no Mi is a Paramecia-type Devil Fruit that allows the user to conjure ghosts, making the user a Ghost Human (霊体人間, Reitai Ningen?). It was eaten by Perona. 
The powers of the fruit were first demonstrated by one of Perona's ghosts spying on the Straw Hat Pirates, but it was not until much later that the fruit itself was named. "
32,https://onepiece.fandom.com/wiki/Horu_Horu_no_Mi,devil_fruits,Horu Horu no Mi,"[ of Horu Horu no Mi]

 Horu Horu no Mi Statistics Japanese Name: ホルホルの実 Official English Name: Horm-Horm Fruit (VIZ and Funimation);Hor-Hor Fruit (One Piece Official YouTube Channel) Meaning: Hormones Usage Debut: Chapter 537; Episode 439 Type: Paramecia Current User: Emporio Ivankov 
The Horu Horu no Mi is a Paramecia-type Devil Fruit that grants the user the ability to create a variety of special hormones that can alter the recipient's body in any way the user desires, making the user a Hormone Controlling Human (ホルモン自在人間, Horumon Jizai Ningen?). It was eaten by Emporio Ivankov. "
33,https://onepiece.fandom.com/wiki/Hoya_Hoya_no_Mi,devil_fruits,Hoya Hoya no Mi,"[ of Hoya Hoya no Mi]

 Hoya Hoya no Mi Statistics Japanese Name: ホヤホヤの実 Official English Name: Puff-Puff Fruit Meaning: Lamp Chimney; Sound of smoke/steam Usage Debut: Chapter 864, Episode 826 Type: Paramecia Current User: Charlotte Daifuku 
The Hoya Hoya no Mi is a Paramecia-type Devil Fruit that allows the user to summon a genie from their body, making the user a Lamp Human (ランプ人間, Ranpu Ningen?, Viz: ""Lampman""). It was eaten by Charlotte Daifuku. "
34,https://onepiece.fandom.com/wiki/Ishi_Ishi_no_Mi,devil_fruits,Ishi Ishi no Mi,"[ of Ishi Ishi no Mi]

 Ishi Ishi no Mi Statistics Japanese Name: イシイシの実 Official English Name: Stone-Stone Fruit Meaning: Stone Usage Debut: Chapter 736; Episode 669 Type: Paramecia Current User: Pica 
The Ishi Ishi no Mi is a Paramecia-type Devil Fruit that allows the user to merge with and manipulate stone, making the user a Stone Assimilation Human (岩石同化人間, Ganseki Dōka Ningen?, VIZ: ""Stone-Assimilation Man""). It was eaten by Pica. 
This fruit is not to be confused with a Logia-type Devil Fruit, as the user cannot transform their body parts into stone nor generate it from their own body. "
35,https://onepiece.fandom.com/wiki/Ito_Ito_no_Mi,devil_fruits,Ito Ito no Mi,"[ of Ito Ito no Mi]

 Ito Ito no Mi Statistics Japanese Name: イトイトの実 Official English Name: String-String Fruit Meaning: String; Thread Fruit Debut: Chapter 782; Episode 723 Usage Debut: Chapter 234; Episode 151 Type: Paramecia Current User: Donquixote Doflamingo 
The Ito Ito no Mi is a Paramecia-type Devil Fruit that allows the user to create and manipulate strings, making the user a String Human (糸人間, Ito Ningen?). It was eaten by the former Warlord of the Sea Donquixote Doflamingo. 
Its power was first seen in the Jaya Arc and then several times afterward, but not named or explained in any way until the Dressrosa Arc. "
36,https://onepiece.fandom.com/wiki/Jake_Jake_no_Mi,devil_fruits,Jake Jake no Mi,"[ of Jake Jake no Mi]

 Jake Jake no Mi Statistics Japanese Name: ジャケジャケの実 Official English Name: Jacket-Jacket Fruit Meaning: Jacket Usage Debut: Chapter 715; Episode 645 Type: Paramecia Current User: Kelly Funk 
The Jake Jake no Mi is a Paramecia-type Devil Fruit that allows the user to become a jacket and be worn by others, which makes them a Jacket Human (ジャケット人間, Jaketto Ningen?). It was eaten by Kelly Funk. "
37,https://onepiece.fandom.com/wiki/Jiki_Jiki_no_Mi,devil_fruits,Jiki Jiki no Mi,"[ of Jiki Jiki no Mi]

 Jiki Jiki no Mi Statistics Japanese Name: ジキジキの実 Official English Name: Magnet-Magnet Fruit Meaning: Magnetism Fruit Debut: One Piece Magazine Vol.14 Usage Debut: Chapter 504; Episode 398 Type: Paramecia Current User: Eustass Kid 
The Jiki Jiki no Mi is a Paramecia-type Devil Fruit which allows the user to create magnetic forces and use them to control metal. It was eaten by Eustass Kid. "
38,https://onepiece.fandom.com/wiki/Juku_Juku_no_Mi,devil_fruits,Juku Juku no Mi,"[ of Juku Juku no Mi]

 Juku Juku no Mi Statistics Japanese Name: ジュクジュクの実 Official English Name: Ripe-Ripe Enticement Jutsu (VIZ and Funimation);Ripe-Ripe Fruit (One Piece Official YouTube Channel) Meaning: Mature Usage Debut: Chapter 924; Episode 916 Type: Paramecia Current User: Shinobu 
The Juku Juku no Mi is a Paramecia-type Devil Fruit which allows the user to mature and decay anything they touch. It was eaten by Shinobu. "
39,https://onepiece.fandom.com/wiki/Kage_Kage_no_Mi,devil_fruits,Kage Kage no Mi,"[ of Kage Kage no Mi]

 Kage Kage no Mi Statistics Japanese Name: カゲカゲの実 Official English Name: Shadow-Shadow Fruit Meaning: Shadow Fruit Debut: One Piece Magazine Vol.8 Usage Debut: Chapter 443; Episode 338 Type: Paramecia Current User: Gecko Moria 
The Kage Kage no Mi is a Paramecia-type Devil Fruit that gives the user the ability to manifest and control shadows of living creatures, including their own, as physical and tangible forms. The user, becoming a Ruler of Shadows (影の支配者, Kage no Shihaisha?, VIZ: Master of Shadows), can steal the shadows of other beings and insert them into different bodies, living or dead, which in the latter case enables the creation of zombies. 
It was eaten by former Warlord of the Sea Gecko Moria. The effect of the fruit's powers was first noticed on Brook when meeting the Straw Hats. "
40,https://onepiece.fandom.com/wiki/Kibi_Kibi_no_Mi,devil_fruits,Kibi Kibi no Mi,"[ of Kibi Kibi no Mi]

 Kibi Kibi no Mi Statistics Japanese Name: キビキビの実 Official English Name: Millet-Millet Fruit Meaning: Millet Usage Debut: Chapter 911; Episode 893 Type: Paramecia Current User: Tama 
The Kibi Kibi no Mi is a Paramecia-type Devil Fruit which allows the user to create ""dango"" from their cheeks that can tame animals and those of part-animal nature. It was eaten by Tama. "
41,https://onepiece.fandom.com/wiki/Kira_Kira_no_Mi,devil_fruits,Kira Kira no Mi,"[ of Kira Kira no Mi]

 Kira Kira no Mi Statistics Japanese Name: キラキラの実 Official English Name: Twinkle-Twinkle Fruit Meaning: Sparkle Usage Debut: Chapter 553; Episode 463 Type: Paramecia Current User: Jozu 
The Kira Kira no Mi is a Paramecia-type Devil Fruit which allows the user to transform their body into diamond. It was eaten by Jozu. "
42,https://onepiece.fandom.com/wiki/Kiro_Kiro_no_Mi,devil_fruits,Kiro Kiro no Mi,"[ of Kiro Kiro no Mi]

 Kiro Kiro no Mi Statistics Japanese Name: キロキロの実 Official English Name: Kilo-Kilo Fruit;Pound-Pound Fruit (Odex) Meaning: Kilo from Kilogram Fruit Debut: One Piece Magazine Vol.11 Usage Debut: Chapter 112; Episode 66 Type: Paramecia Current User: Mikita 
The Kiro Kiro no Mi is a Paramecia-type Devil Fruit that allows the user to change their weight from 1 to 10,000 kilograms without, in any way, affecting the overall size of their body. It was eaten by the former Baroque Works agent Mikita, better known by her alias Miss Valentine. "
43,https://onepiece.fandom.com/wiki/Kobu_Kobu_no_Mi,devil_fruits,Kobu Kobu no Mi,"[ of Kobu Kobu no Mi]

 Kobu Kobu no Mi Statistics Japanese Name: コブコブの実 Official English Name: Pump-Pump Fruit Meaning: Encouragement Usage Debut: Chapter 904, Episode 880 Type: Paramecia Current User: Belo Betty 
The Kobu Kobu no Mi is a Paramecia-type Devil Fruit that allows the user to encourage and rally other people to awaken their latent potential to fight. It was eaten by Belo Betty. "
44,https://onepiece.fandom.com/wiki/Kuku_Kuku_no_Mi,devil_fruits,Kuku Kuku no Mi,"[ of Kuku Kuku no Mi]

 Kuku Kuku no Mi Statistics Japanese Name: ククククの実 Official English Name: Cook-Cook Fruit Meaning: Cook Usage Debut: Chapter 868; Episode 832 Type: Paramecia Current User: Streusen 
The Kuku Kuku no Mi is a Paramecia-type Devil Fruit that allows the user to turn objects into food. It was eaten by Streusen. "
45,https://onepiece.fandom.com/wiki/Kuri_Kuri_no_Mi,devil_fruits,Kuri Kuri no Mi,"[ of Kuri Kuri no Mi]

 Kuri Kuri no Mi Statistics Japanese Name: クリクリの実 Official English Name: Cream-Cream Fruit Meaning: Cream Usage Debut: Chapter 846; Episode 810 Type: Paramecia Current User: Charlotte Opera 
The Kuri Kuri no Mi is a Paramecia-type Devil Fruit that allows the user to create and manipulate cream at will, making them a Cream Human (クリーム人間, Kurīmu Ningen?). It was eaten by Charlotte Opera. "
46,https://onepiece.fandom.com/wiki/Maki_Maki_no_Mi,devil_fruits,Maki Maki no Mi,"[ of Maki Maki no Mi]

 Maki Maki no Mi Statistics Japanese Name: マキマキの実 Official English Name: Scrolling Jutsu (Former);Scroll-Scroll Jutsu;Scroll-Scroll Fruit (One Piece Official YouTube Channel) Meaning: Scroll Usage Debut: Chapter 817; Episode 768 Type: Paramecia Current User: Raizo 
The Maki Maki no Mi is a Paramecia-type Devil Fruit that allows the user to create and control scrolls at will, which have special properties including storing objects and generating drawings. It was eaten by Raizo. "
47,https://onepiece.fandom.com/wiki/Mane_Mane_no_Mi,devil_fruits,Mane Mane no Mi,"[ of Mane Mane no Mi]

 Mane Mane no Mi Statistics Japanese Name: マネマネの実 Official English Name: Clone-Clone Fruit Meaning: Imitation Usage Debut: Chapter 156; Episode 92 (Bentham)Chapter 965; Episode 965 (Kurozumi Higurashi) Type: Paramecia Previous User: Kurozumi Higurashi Current User: Bentham 
The Mane Mane no Mi is a Paramecia-type Devil Fruit that allows the user to turn themselves into a physical double of anyone they touch, making the user an Imitating Human (マネ人間, Mane Ningen?, VIZ: ""Mimic man""). It was eaten by former Baroque Works agent Bentham, also known by the alias Mr. 2 Bon Kurei. 
It had previously been eaten by Kurozumi Higurashi before she was killed by Kaidou. "
48,https://onepiece.fandom.com/wiki/Mato_Mato_no_Mi,devil_fruits,Mato Mato no Mi,"[ of Mato Mato no Mi]

 Mato Mato no Mi Statistics Japanese Name: マトマトの実 Official English Name: Mark-Mark Fruit Meaning: Target Usage Debut: Chapter 613; Episode 532 Type: Paramecia Current User: Vander Decken IX 
The Mato Mato no Mi is a Paramecia-type Devil Fruit that makes the user capable of aiming at whichever ""target"" he decides upon from any location and at any time with anything at ease. It was eaten by Flying Pirates captain Vander Decken IX. 
Due to Decken telling others that this power is a ""curse"", it has also been referred to as the Mato Mato Curse (マトマトの呪い, Mato Mato no Noroi?, Mark-Mark Curse in the English versions). "
49,https://onepiece.fandom.com/wiki/Memo_Memo_no_Mi,devil_fruits,Memo Memo no Mi,"[ of Memo Memo no Mi]

 Memo Memo no Mi Statistics Japanese Name: メモメモの実 Official English Name: Memo-Memo Fruit Meaning: Memory Usage Debut: Chapter 851; Episode 818 Type: Paramecia Current User: Charlotte Pudding 
The Memo Memo no Mi is a Paramecia-type Devil Fruit that allows the user to turn people's memories into strips of film and manipulate them. It was eaten by Charlotte Pudding. "
